ph,Hardness,Solids,Chloramines,Sulfate,Conductivity,Organic_carbon,Trihalomethanes,Turbidity,Potability
5.403883457,0.080614952,-1.197568541,6.285433769,-0.062390806,-0.601119487,11.85907459,0.484256091,3.18994236,TRUE
5.699873447,-1.128542098,1.13447869,5.249974251,-0.062390806,0.940724059,8.008011818,-0.666539975,2.416402102,TRUE
7.694264412,-0.352579487,0.07115394,5.701063156,-0.062390806,0.170373266,8.857705116,-0.088958322,5.707192898,TRUE
8.581428528,-0.298650957,-0.166819497,3.924182892,0.895156179,-0.515849841,9.999398232,0.020045574,3.388448238,TRUE
9.888941765,0.741147146,-0.246625883,7.986456394,-0.20721187,0.43306084,14.92917252,-0.429771051,3.750163555,TRUE
3.426450253,-1.272851212,-0.024082398,4.965722561,-0.062390806,0.142393915,14.68935013,-0.627221981,5.978054047,TRUE
8.370440483,1.071188798,-0.798448332,12.27937412,-0.062390806,-0.044684307,15.02708721,0.071365495,3.210635424,TRUE
7.017295361,0.258883209,-1.001604045,9.09384346,-0.020921813,-0.746770328,8.589895248,0.629793041,4.268524647,TRUE
8.390501022,0.577915128,0.569324561,6.553957939,-1.396595515,0.217660338,12.84161091,-1.269285773,4.150359154,TRUE
7.581944466,-0.094436482,-0.042826102,9.821498871,1.32995868,-0.137493843,16.10916901,1.663929473,4.83334589,TRUE
9.850054741,0.377658637,1.512967857,8.350110054,0.09918583,0.453745953,10.10514641,-0.982707363,4.521836281,TRUE
5.225683689,-0.346037695,-0.659871056,6.617097378,-0.062390806,-0.38773757,7.817811489,1.438328858,3.695746899,TRUE
9.663653374,1.133652795,-1.00989847,10.14993668,-1.115462195,-1.229366441,10.43961906,-0.248823103,4.741944313,TRUE
7.017295361,-1.149090895,0.475381046,4.08876276,-0.062390806,-0.881224509,16.00671005,1.202703044,5.010163307,TRUE
7.935607433,0.325011057,-0.273430313,8.604504585,-0.585158807,-0.831588414,21.22812653,-0.16531559,3.619650841,TRUE
8.928142548,0.038819548,0.66672669,8.968576431,-0.062390806,-1.344033331,21.49786568,0.420764615,4.111101627,TRUE
6.920342922,0.349588225,-0.612626538,10.03114605,-1.298774884,0.695302152,9.771896362,0.755939713,3.266213417,TRUE
10.53809834,0.11492603,-0.935195745,7.36501503,2.087229114,-1.05533995,17.07312393,0.402971883,3.823092699,TRUE
5.729302883,-1.024004413,1.431191879,5.654856205,2.247962513,-1.590868589,13.99084187,0.65759597,3.556394815,TRUE
5.335688591,-0.541865867,1.821982062,9.772521973,0.265650559,0.485901767,14.83425713,-0.066695749,3.921976328,TRUE
7.017295361,-0.586653415,1.934453215,5.477161407,1.896030808,0.722800419,12.300107,-0.305018422,3.261591673,TRUE
6.769834995,-0.586676722,1.433742705,2.866073132,0.988758101,-0.451222915,17.26807404,-0.095743419,3.655789614,TRUE
6.848329544,-0.028297912,-0.701899305,6.241348743,-0.394681956,-0.269041078,18.93733788,0.571841438,3.732202053,TRUE
7.017295361,1.062551712,-1.050680212,6.977018356,0.298383138,-0.414006441,13.21722221,0.924763775,3.308294296,TRUE
7.017295361,0.266111157,0.57301308,7.398378849,-0.7892862,-0.203342973,18.52179146,-0.310306878,4.599572659,TRUE
7.017295361,-1.237639087,0.705621651,8.366723061,1.623108979,-0.056468035,18.77869606,-0.87140781,4.930190086,TRUE
8.589201927,1.141006134,-1.689940207,6.953307629,-1.778812393,-2.071497971,8.986363411,-1.550789396,4.041445732,TRUE
8.473649025,-0.408762264,1.641335914,6.144665718,-0.062390806,-0.143731664,14.25535583,-0.611673848,3.487816334,TRUE
7.591346264,0.087905362,0.380943571,7.924616337,-0.412687268,-0.117219412,20.11882782,-1.148572745,4.51515007,TRUE
8.137767792,0.228629869,0.242540063,6.844017506,-0.764349372,0.557386132,19.23296165,-2.262640116,5.003825665,TRUE
5.352565765,-1.40166121,0.65658968,5.464057446,3.091521208,-0.043088137,16.14451027,0.76100337,4.779187202,TRUE
7.998090267,1.363166487,-1.42175484,9.842346191,-2.863028991,0.037033036,14.99056721,-1.683242046,2.62654686,TRUE
5.140800476,0.39654798,-0.073461682,4.415976048,-2.836049998,-0.582931394,2.200000048,1.29145715,4.192257404,TRUE
7.017295361,1.406336533,-1.401912058,6.40015173,-3.350812698,-0.916569258,10.40725708,0.224017118,4.626700878,TRUE
6.947915554,0.709240878,-1.338579681,10.41478062,-0.062390806,0.338048006,14.21379852,-0.331608308,3.685079336,TRUE
9.622105598,-0.411434171,0.943608927,5.657004356,2.444975297,1.828618785,17.69971848,-1.298556306,3.975571871,TRUE
4.909519196,-0.311204075,-0.959725681,9.318247795,-0.062390806,0.430013089,12.15945721,1.487655838,3.785506725,TRUE
6.376408577,-0.435527954,1.256687534,5.351533413,0.791133046,-0.938411093,7.592515945,-0.009659795,5.404045582,TRUE
3.940125465,-1.014410344,0.441234175,4.138540268,1.055750158,0.770083705,17.75170517,-0.175428628,3.478004694,TRUE
6.916825771,0.442428623,0.82433639,6.011610985,-2.239516743,-0.415908068,12.89221001,0.678852876,4.598622322,TRUE
10.2684145,0.87664344,-0.840663741,6.722842693,-0.903848966,-0.896308074,13.55379677,-0.15002081,5.199864388,TRUE
8.787668228,1.102351109,-1.715987849,9.306448936,-0.062390806,-0.127399021,12.0514164,0.01843496,3.48994565,TRUE
7.368768692,0.513808458,-0.41123473,8.292445183,-1.080504779,0.872850287,10.54509163,1.805300993,3.813881159,TRUE
9.352719307,0.338706681,0.172353514,6.504916191,0.355319331,-0.065759662,10.98668289,0.01843496,3.39826417,TRUE
9.393148422,0.570456441,-0.166642716,10.08953762,-0.062390806,0.262669166,10.77863216,-0.758092087,4.665680885,TRUE
7.296572685,0.038771536,0.055388729,9.288199425,-0.279523716,-0.903353254,6.039669037,1.024970274,4.679168701,TRUE
8.900864601,0.456064582,-1.423764944,8.863272667,0.408194712,-1.142576326,18.26795006,0.124025497,4.518750668,TRUE
8.107244492,0.971272879,-0.4211992,6.185947895,-2.38506808,-0.694483538,14.61342239,2.218492127,4.688271046,TRUE
7.804368973,0.620022378,-0.901660353,6.060143471,-1.437972962,0.524843861,15.14754677,-0.223116441,4.075556755,TRUE
4.666148186,-0.766443615,1.557632755,4.894373417,-0.522678576,0.942704037,14.21062469,-0.600568696,4.556863785,TRUE
4.739548683,-1.042660686,0.590325125,2.862535477,1.079084498,0.140414694,15.13047695,-0.08161764,2.942348242,TRUE
9.869232178,0.836882266,0.857033076,7.71692276,-1.444508895,-0.864668167,14.20266438,1.118687858,4.736849785,TRUE
7.017295361,-0.421438908,-0.282843682,10.04838276,2.506713914,-0.525954883,19.48294449,0.650626,4.329204082,TRUE
5.827541351,-0.164134953,0.43575106,4.823831558,-0.483828324,-0.688851331,18.36185837,-1.124030487,3.179128647,TRUE
0.989912212,-1.929493012,-0.585992416,9.293288231,3.048515238,-1.28501363,10.4300766,-1.446249533,5.160604,TRUE
7.017295361,1.187214474,-1.326436585,7.605518818,-0.062390806,-1.315379478,8.286550522,0.898368682,3.900508404,TRUE
9.485833168,0.683086296,-0.764847206,8.53445816,-0.48917079,0.046209597,15.62113857,-0.098444391,3.221129894,TRUE
6.435722828,0.560476409,-1.449855442,9.997623444,-1.655193218,1.022608325,12.92586994,0.320378568,4.925339222,TRUE
6.365497112,0.26512574,-1.715347408,11.30283165,-0.227798128,-0.673690928,16.35285759,0.503320666,5.125416756,TRUE
7.017295361,0.186267641,0.203170115,5.531684399,2.082812194,-0.139891695,13.79765606,-0.434918191,5.266367435,TRUE
5.452214718,0.087084958,-0.8689611,7.689190388,-0.971147578,0.536247566,14.02050781,1.835018945,5.190533638,TRUE
7.017295361,0.598415446,-0.022626186,7.457514763,-1.371926608,-0.759005238,11.38321018,0.644536835,5.07636261,TRUE
5.433466434,-0.566665849,1.070978796,4.584134102,0.371303896,0.798603945,16.06643867,-0.505009892,2.871196032,TRUE
7.37477541,0.651327793,-1.115917003,10.0382452,-0.062390806,-0.829923355,16.29371643,1.738482303,3.592264652,TRUE
7.051785946,-0.631421851,0.446115074,6.229321957,0.347297653,-0.578051284,13.63691044,-1.001435344,2.95139575,FALSE
4.594209194,-0.328245643,0.677773052,6.761682987,0.58288269,-0.560282579,13.98383331,0.520087406,4.917910099,FALSE
6.784132957,0.490753699,-1.054006687,7.403641701,-0.001133439,-1.213791193,10.8617754,1.471596161,5.035822868,FALSE
6.400256157,-0.735580099,-0.698744477,4.935997963,0.186791021,0.11794075,11.0756216,-0.50822628,4.561493874,FALSE
6.839416027,-0.901522248,0.73806254,7.238828659,-0.001133439,0.43248475,11.3787384,0.44956353,2.85452652,FALSE
6.901863575,-0.967003562,-0.183744499,5.16393137,0.2182789,0.52737192,10.36262226,-0.043330236,4.047907352,FALSE
7.051785946,-0.14733671,0.047049216,8.186258316,-0.001133439,-0.941906241,17.24730682,0.659062848,5.260301113,FALSE
7.888843536,0.980942462,-0.711482201,8.388944626,-0.516364371,-0.027705928,17.63036156,-0.631653831,3.63052392,FALSE
5.527633667,0.676386483,0.00516728,6.436288357,-0.001133439,-0.161597267,12.64013577,-1.398663351,4.591136932,FALSE
6.49240303,1.177253087,-0.393499258,8.620697021,-0.866212338,0.201023374,14.1168232,-0.047017031,4.383394718,FALSE
6.684699535,-0.077498396,1.383593576,9.876574516,0.300796108,0.895090692,8.818756104,0.017849855,4.030659676,FALSE
7.051785946,-0.001317333,0.235160123,7.843143463,0.523400825,0.035646938,10.287673,0.448345407,5.034682751,FALSE
6.223677635,1.2740841,0.042635939,9.336773872,-0.001133439,0.604877977,14.02776623,0.913207332,3.919574976,FALSE
4.758648396,0.218730945,0.177440211,7.667128563,-0.262040808,-1.699009235,18.06495667,1.239406452,4.405508995,FALSE
7.440824986,-0.397595909,-0.547479366,4.610244751,0.055611262,0.336105122,9.700906754,0.898160096,2.496342659,FALSE
8.054885864,0.139476628,-1.07521238,7.309821606,0.023016423,0.25862556,14.94908047,0.306007906,3.514097691,FALSE
7.061830997,0.597796414,0.336144748,9.138390541,-0.33389744,0.068565447,12.95044422,-0.149218891,4.299018383,FALSE
7.051785946,0.560878221,-1.072476626,7.092691422,-0.856292534,-1.320586998,15.43383408,1.669312059,5.005878448,FALSE
7.611609936,0.790436196,0.344363728,8.561123848,-1.25655,0.984410379,18.27375603,0.127974114,2.873261213,FALSE
4.691438198,0.137824632,1.157894147,8.571649551,0.85703662,1.128113037,12.40443897,1.182923178,2.730792284,FALSE
8.064169884,0.411235081,-1.524350695,8.591509819,0.601005585,-1.079658366,18.72131157,2.528779178,3.246077299,FALSE
4.292966843,0.501943827,0.958128858,8.63031292,-0.003391032,-0.533007254,15.77992153,-1.687483699,2.804923534,FALSE
7.865756989,-0.350239004,-0.674658838,7.321343422,-0.001133439,0.992440059,11.0928421,1.374667029,3.738618374,FALSE
9.085637093,1.278292401,-1.491247993,9.820230484,-0.233954436,-0.552551542,19.19573975,2.037028038,2.544020176,FALSE
6.592442513,1.408384747,-1.44786844,7.303183556,-0.572202003,0.182380693,14.02729702,0.288743656,3.060827255,FALSE
7.032818794,-0.841786562,0.836531382,5.390593529,-0.001133439,1.189250493,21.11924934,-0.47582623,3.63337326,FALSE
8.990317345,-0.017375348,0.191751888,7.508305073,0.415812409,1.558356877,15.25439167,0.60451444,4.494544506,FALSE
8.561219215,0.274605138,-0.613024965,8.159298897,-0.001133439,-0.968120606,18.89313698,0.108592062,2.81388855,FALSE
6.739157677,-1.218748346,1.017145835,6.543089867,0.813906347,-0.007537101,11.65345764,0.253041558,5.214484215,FALSE
7.051785946,0.398633485,-0.139703469,6.591371059,-0.54302127,1.757594687,17.95484924,-1.66435339,4.238253117,FALSE
6.492627144,0.509787078,1.401524801,9.041146278,0.046405355,-1.397092658,11.13531208,0.282351533,3.378778458,FALSE
6.753128529,-0.134255923,-0.437415962,3.920973778,-1.0295418,-0.448417788,9.689143181,1.639223878,5.102516651,FALSE
5.039373398,-1.634890029,2.146107031,7.271542549,-0.001133439,-0.484874973,16.82377243,-0.893196103,4.957419872,FALSE
8.296343803,0.055576306,-0.523577315,8.262904167,0.990347151,-1.631875825,18.02609825,-1.415600929,5.400810719,FALSE
5.455599308,-1.343877246,1.779362199,5.783579826,-0.001133439,-1.022983526,14.40165424,-1.60284082,4.476348877,FALSE
7.918183327,0.848470943,-0.232936511,9.00872612,-0.858993583,-0.049691975,22.18784904,0.402796206,4.764193535,FALSE
5.018045902,-0.052227148,0.601890223,6.155483723,-0.001133439,-1.394323868,10.40747833,1.224728476,5.035153866,FALSE
6.495435238,1.699528981,1.225706205,8.479302406,-0.001133439,-1.188842939,9.854011536,0.899683597,3.390470505,FALSE
7.051785946,0.203835946,0.701064851,7.076633453,0.300487033,0.245631362,19.77536774,-0.83147277,4.456104279,FALSE
8.783167839,0.661537165,-0.670477809,7.390474319,0.01233317,-0.457358538,16.3545208,-1.222804227,4.27413702,FALSE
7.051785946,-0.355194525,0.736973283,6.550031185,-0.079431938,-0.550628719,11.04440498,-0.276768558,3.403269529,FALSE
8.159667015,0.588689926,-0.569370532,8.769621849,-0.39499859,0.41729331,14.19254398,-0.380869228,2.957194805,FALSE
7.685396671,1.037376021,-1.682895247,7.991366386,-0.057607699,0.830426672,14.23395157,0.487847063,4.179187298,FALSE
7.762020588,-0.694713245,-0.743066751,5.018671036,-0.088474068,1.175109414,11.14770412,1.338669716,3.256301403,FALSE
7.207931042,0.233165865,-0.406452043,5.557863712,-0.606497596,0.144066923,12.99459553,-2.219376772,4.705562115,FALSE
6.987041473,-0.81414826,-0.294597615,5.017698288,0.892046949,-0.002797795,17.31468201,-1.10981566,4.475161076,FALSE
4.692196369,0.768914568,0.24698883,9.363249779,-0.712570872,-0.239933772,12.6182518,-0.404376058,4.009006023,FALSE
7.051785946,0.713252468,-1.395350623,8.513654709,-0.654095182,-0.360813123,12.42876339,0.332869051,3.18343544,FALSE
4.059431553,0.122357215,0.425084153,8.342129707,-0.001133439,-0.145594683,11.0848341,0.010418189,4.330321789,FALSE
8.389945984,0.528125445,-0.500068557,8.348814964,-0.001133439,0.564004354,19.30124855,0.282377183,3.569717407,FALSE
10.6955328,0.735411774,-1.311811411,6.521422386,-1.035610761,-0.144376264,14.7748003,-0.484759861,4.154845238,FALSE
6.791697025,-0.625746145,-0.066566327,7.101223946,0.437212509,0.016659814,12.55698299,-0.705636316,2.817391396,FALSE
9.953951836,1.117209283,-2.088761206,9.979849815,-0.001133439,-1.066822763,18.34358978,1.019441049,4.052905083,FALSE
7.051785946,0.690667577,-1.395851391,7.06467247,-0.134343184,-0.490553358,15.54796314,-0.574062292,3.83725667,FALSE
4.489783764,-0.248235715,-0.816478439,8.486030579,1.11794063,1.14961535,11.22657776,-0.075815462,3.776225567,FALSE
8.020869255,-0.626377763,-0.033262961,7.487277985,0.533287033,0.034286957,4.966861725,0.37598636,3.442121267,FALSE
5.090035439,-0.675479426,1.37637948,6.741909504,1.185000716,1.246058568,17.10756302,-1.13112556,4.838862419,FALSE
6.466874599,0.548641612,-0.823097461,7.05493784,-0.799007792,-1.500017077,12.18082619,0.010418189,3.408168793,FALSE
6.702496052,0.371962888,0.800756875,7.029490948,-0.849324064,-0.793154657,10.61458206,-0.792804732,4.267952919,FALSE
5.766204357,-0.51337826,0.645662958,6.198937416,-0.001133439,1.368942121,12.82812119,1.498855604,4.472018242,FALSE
6.571099281,0.347134004,0.151134428,6.280195236,-0.543783879,0.893085353,12.87480545,0.573358647,4.555949211,FALSE
8.509220123,0.119951939,-1.310036123,6.392545223,-0.721240936,1.976116749,11.79899025,-0.161780032,2.5198915,FALSE
5.953981876,-0.30306669,1.164616068,8.439681053,0.388251801,-0.121617681,14.63892651,0.160473375,4.07191658,FALSE
5.403196335,-0.327919812,0.623923127,8.257587433,-0.001133439,2.00285762,10.02403927,-0.189060769,3.87146306,FALSE
5.596930027,-1.028064948,0.214846148,7.45655632,-0.001133439,1.357418051,19.17473793,-0.723879371,3.50676465,FALSE
10.63290977,0.061104246,-1.039021143,7.135496616,-0.302250824,1.192314141,16.72219467,0.342417067,3.722454786,FALSE
4.916819096,-1.036248481,0.088992087,4.024455547,0.742649388,1.437203865,11.58014107,0.010418189,3.8367033,FALSE
7.183095932,0.121901331,-0.976973665,7.982096672,0.680489992,2.376958803,11.176548,0.32724497,3.806539536,FALSE
5.92344141,-0.877338968,0.445832045,6.296103001,0.461700842,0.570052542,15.77046394,-0.828195887,4.107363701,FALSE
7.377036572,-0.652814825,-0.766776396,6.144845009,1.029421651,1.904665692,11.91574001,0.748590804,4.531658649,FALSE
7.833496094,0.750880124,0.718673763,9.370848656,-0.476978276,0.449556621,15.33300495,-0.592749379,5.580830097,FALSE
4.745764256,-0.307769564,1.268925606,8.840473175,1.00623009,-1.599144678,14.7843132,-1.137144309,3.699146271,FALSE
9.055826187,0.002997248,-0.208467064,5.838594437,-0.957796032,-1.03610831,12.81363392,1.135537839,5.456912994,FALSE
5.492156029,-0.614227389,0.499606972,8.072933197,0.909271174,0.930746574,7.609797955,-0.442839623,3.294129372,FALSE
4.487517357,0.081675883,1.692532337,9.751561165,0.122295083,-0.438191623,8.123470306,0.589348634,2.765722275,FALSE
7.02718544,-0.337781911,1.021521836,8.600477219,-0.169064595,-1.235676178,9.982009888,-0.866587342,5.353043556,FALSE
10.20064449,-0.436763221,-1.603868584,5.567500591,0.114923471,-1.665672095,13.46992397,-1.002919403,5.17471981,FALSE
6.784279346,-1.711075288,-0.512082751,4.084932327,-0.001133439,-0.641415505,10.63422966,1.947982588,4.045547009,FALSE
8.080414772,-0.900767104,-0.447336014,6.867552757,-0.001133439,2.171023663,16.30779076,-0.684561619,4.070824146,FALSE
7.051785946,-0.153646364,-0.918038718,6.490700245,0.329007622,-0.023790636,11.86324787,-0.037189287,4.167336464,FALSE
7.344975948,-0.429848519,-1.869735764,6.764349937,1.108193841,-0.815024502,20.48390198,0.451076384,3.418763161,FALSE
5.92373991,0.127798919,1.286319345,7.430037498,-0.001133439,-0.321834692,13.79786968,-0.184879852,3.884460449,FALSE
8.285395622,0.005323747,-0.33754537,7.357857227,0.25680328,-0.458356286,14.15147305,0.431921309,5.438488007,FALSE
5.949518681,-1.097778802,-0.588740335,6.045906544,0.928089489,0.311516072,16.35995102,-0.254350635,4.072197437,FALSE
7.051785946,-0.127560771,1.384021243,8.963155746,0.821975059,0.606321609,15.90527058,-0.987666485,2.998335361,FALSE
7.051785946,0.59934819,1.590884114,10.03050804,-0.075596214,1.639820998,14.33780479,0.976355197,2.934137106,FALSE
5.296578884,0.724100916,1.99842341,9.232766151,-0.307470668,-0.403194723,10.58333588,-0.480602658,3.918469906,FALSE
10.28206825,0.066247155,-1.593343805,5.548407078,-0.043698474,1.763484279,15.66169262,-2.385561567,4.572923183,FALSE
7.016836166,-0.88639418,-0.4611794,5.903058052,0.795846443,0.565424897,10.69258785,-1.355948937,4.101397991,FALSE
6.871607304,0.034804229,-0.284841398,8.311348915,0.591194966,-0.575358574,18.24071121,-0.043371372,4.180389404,FALSE
7.051785946,0.543603117,-1.493047611,7.297972679,-0.001133439,0.904268009,9.583323479,-1.824438131,5.504749298,FALSE
8.274068832,-0.017549218,-0.452470254,7.422104359,0.875212427,-0.703225949,16.99633026,0.010418189,2.575423002,FALSE
8.238879204,0.056076007,-1.211294966,5.308989525,-0.668111911,-0.308000205,13.24332905,0.940067025,2.784712791,FALSE
5.791154385,-0.181646856,-0.201387339,6.298365593,0.36975348,1.475468807,17.70683861,1.142450218,4.104835033,FALSE
6.15336895,1.245234304,0.000184375,8.090494156,-0.753159673,0.734279826,17.07526207,-0.524575364,4.030337334,FALSE
7.303051949,0.017568281,0.000295756,5.392693043,-0.781165416,0.318872763,14.66556072,0.338278738,4.144869804,FALSE
7.592672348,-0.589500124,-0.81577243,6.041143894,0.430288552,-0.875799346,17.16196632,-1.539065745,3.341426611,FALSE
6.784116268,-0.206798773,-1.064378513,5.935771942,-0.001133439,0.674871019,20.60640907,0.649781977,4.07218647,FALSE
5.606856346,0.462366312,1.185459271,6.812943459,-0.001133439,0.254135313,20.92695045,-0.898152322,4.070966244,FALSE
7.051785946,0.826815067,1.627422886,9.380013466,-0.004419043,-0.644661216,16.52049637,-0.106648454,3.817779064,FALSE
5.70078516,-0.319405321,0.607376463,7.563100338,-0.001133439,-0.82343269,15.08944035,-0.628912206,3.978141308,FALSE
7.051785946,0.58655874,0.375784108,5.787190914,-1.857560227,0.042836708,11.85446072,0.303680549,3.134000063,FALSE
10.67805672,-0.845654581,-1.712417296,4.866092205,-0.001133439,-1.218441549,16.29668808,-1.249985511,4.308257103,FALSE
7.602121353,0.090894244,-1.223313959,6.900379658,-0.788185119,-2.673798922,17.92578316,-0.224001601,3.698874712,FALSE
8.846282005,-0.243254556,-0.493183917,6.057867527,-0.452866208,-0.080631263,17.11544609,-0.388617161,2.925037622,FALSE
6.751698494,0.214534297,0.488603913,8.365469933,0.228146631,-0.551388007,19.52731895,-0.512796541,3.756006718,FALSE
7.051785946,-1.474736391,-0.965977526,5.733148098,1.112199221,-0.84570224,13.27889633,0.40074277,3.619590521,FALSE
7.051785946,0.174191849,-1.089266363,7.627523899,-0.001133439,-0.322640158,12.74821663,0.010418189,4.439215183,FALSE
5.088212967,-1.112442596,1.951353218,6.055622578,1.15625672,-0.319267269,20.18959999,0.146577476,2.600618601,FALSE
6.954907417,-1.118436675,-0.01772944,4.493900299,0.100766481,0.703269757,10.66349125,0.785662504,3.169714928,FALSE
8.983811378,0.252661188,-0.787602188,8.645881653,-0.001133439,-0.111594018,14.61876678,0.160168481,2.445673466,FALSE
9.519659996,0.235322689,-0.547669539,6.154072762,-0.62994364,-0.374544655,17.06138992,-1.402168662,3.994556189,FALSE
4.700392723,-0.031311966,1.504659146,7.919083118,0.046060165,1.408581806,9.85278511,-0.105085753,3.481943607,FALSE
10.38613319,0.137879171,-0.464906088,5.845501423,0.148435457,-1.11151478,14.31941128,-0.267769834,4.921340466,FALSE
5.746529102,-0.394263949,1.552284681,6.066386223,-0.166445015,-0.889566837,12.54887104,0.263122412,3.808372021,FALSE
7.051785946,-0.104092547,-1.248536176,4.954923153,-0.243495454,-1.152734738,15.16457367,0.817441635,4.699120998,FALSE
7.051785946,1.60616371,0.366008249,8.921732903,-1.012357049,0.706354223,14.14225101,0.172922722,3.941073895,FALSE
10.81128979,0.38874202,-1.165934327,10.14105988,0.449074951,-0.405702342,15.4748764,-0.022052035,4.416183472,FALSE
8.966835976,0.98714304,-0.604048862,7.137871265,-0.359144183,0.378661972,12.59999847,0.694733973,3.654355049,FALSE
6.848805428,0.257677308,-0.170836803,9.775004387,1.488360577,-0.449710773,12.29875278,-1.07366832,3.130044699,FALSE
8.861701965,0.129359552,-0.777498882,6.050225258,-0.56359661,1.189166464,13.78042698,0.221542639,3.579107285,FALSE
4.252985001,-1.418663157,-0.17743529,3.271143913,-0.847263842,0.015097331,16.0869503,0.115633658,3.588300467,FALSE
6.729829788,1.009029189,0.12155217,9.733356476,-0.342508713,1.189928023,13.14044762,0.118881019,4.724321842,FALSE
5.92454052,-0.298087395,2.551449063,6.614180565,0.221050499,-1.890828655,12.75811577,-0.439039581,4.224342346,FALSE
6.78388834,-0.083221649,-0.956925196,5.171453476,-0.271828751,0.644435147,15.05606365,0.010418189,3.250022173,FALSE
7.390896797,0.701346817,0.402694562,8.760434151,-0.001133439,1.577175565,17.73037148,-0.3666152,4.325131416,FALSE
6.470151901,-0.600023208,0.976415431,4.393137932,-0.24621834,1.228058216,16.61424828,1.136837268,3.125391006,FALSE
6.930391312,-0.189048674,0.426233007,6.259352684,-0.070881137,0.692594302,14.04948235,0.266952943,3.699795961,FALSE
9.302441597,1.228156376,-1.922211395,8.300402641,-0.001133439,-0.719359497,12.86399269,-3.062357605,3.675985575,FALSE
7.421997547,0.733402716,-0.717440415,9.157615662,-0.3768421,0.463875599,16.98166084,0.881178478,3.603609562,FALSE
6.583065033,-1.008607382,-0.465442458,6.542088032,-0.001133439,-0.530500013,18.09454346,-1.410853539,3.77285862,FALSE
6.20442915,0.466272555,1.530161601,6.236836433,-0.535958733,1.569796919,8.660869598,-0.636101409,4.106807709,FALSE
9.066628456,0.214035529,0.075430836,5.962836742,-0.330799129,0.871493334,18.36762047,0.636779465,4.055421352,FALSE
4.713116646,0.396043618,-0.226263025,6.591108799,-0.870774557,-0.88961945,14.02383423,1.476274587,3.923356056,FALSE
10.58138561,0.531509146,-1.228764485,7.668897629,-0.919787338,0.883991686,17.9712944,1.076296487,2.966945648,FALSE
7.574261189,0.965554288,-1.528862072,7.335361958,-0.001133439,0.096532307,11.23891354,-0.730249716,3.686758995,FALSE
6.138785362,-1.159502571,-0.219473472,6.812142849,0.512558836,-0.645610515,13.4178133,0.910468127,4.677289486,FALSE
5.276323318,-0.305342379,2.287191718,6.862987995,-0.378904841,-1.41262362,18.96441841,0.318500325,3.883028984,FALSE
6.776879311,-0.211978041,-0.272750644,8.386403084,1.151802845,-0.068701809,14.83156013,-0.33794405,3.322065115,FALSE
7.239416122,0.473356,-0.930100789,8.204071045,0.314792681,0.849855893,15.4164753,-2.133414138,4.531825066,FALSE
6.552278996,-0.178103269,-0.764319318,6.92859745,0.62506558,-0.903343791,14.89621067,0.010418189,3.443385124,FALSE
7.986398697,0.174621629,-0.183187371,5.689518452,-0.001133439,0.64213003,12.2583952,-1.429552241,4.814779282,FALSE
7.366915226,-0.346246991,-0.902680527,5.584369183,-0.248661546,-1.103115676,15.23382568,-1.039097958,3.0513165,FALSE
6.062738419,0.869524568,0.433378355,9.46339035,-0.001133439,-0.502380993,13.07474995,1.203537872,4.369454861,FALSE
7.856471062,0.256782787,-1.877811947,5.81670332,0.273550455,0.076235922,14.94772053,-0.660744331,4.53468132,FALSE
5.158396244,-0.21634716,1.489786769,6.73611784,0.199970392,-1.169721444,12.90979767,-0.319278983,4.645852566,FALSE
7.051785946,0.036443173,-0.526955128,6.226491451,-0.001133439,-0.246592494,16.69026566,0.164359561,3.458319902,FALSE
6.399080276,1.027974002,0.112757535,10.51784897,-0.482533231,0.335846979,13.6255331,0.010418189,2.620537996,FALSE
7.394255638,0.353916324,0.89910764,7.81629467,-0.001133439,-0.414257392,13.17342663,0.850164969,4.263192654,FALSE
4.443850994,1.337738616,0.230833005,9.768406868,0.122377391,1.34041469,11.8775816,0.168641626,5.038118839,FALSE
8.247148514,-0.62521195,-1.38698745,4.974505901,-0.252435959,-1.534197912,11.07051182,0.320985935,3.941969156,FALSE
4.902159214,0.558004475,0.711794703,9.915647507,0.097198678,-0.630816888,15.50314426,-0.303650755,3.499048471,FALSE
6.863136292,-0.054717261,0.178291974,8.193415642,0.362241608,0.165369762,14.65974045,1.436718244,4.319777012,FALSE
7.595669746,0.328023712,-0.978749065,6.192662716,-0.148509413,0.32928894,14.8106308,1.372851217,3.403393269,FALSE
8.163076401,-0.40373216,-0.19596583,6.028559208,-0.014347245,0.612705912,18.24809837,-1.063975842,3.287244081,FALSE
8.870278358,-0.091886237,-0.593846451,5.180105686,-0.419728808,-0.873486659,19.03221893,-0.480112166,4.182740688,FALSE
8.769676208,0.580152128,-0.923516699,7.548543453,-0.297412285,-0.705479211,18.91918755,-0.737270259,3.776718378,FALSE
4.737391472,0.585063366,0.98669284,8.781904221,-0.001133439,-1.393883284,11.07028866,-0.21970405,3.853388071,FALSE
7.790874958,0.003083018,0.229814282,6.785685062,0.454414897,0.565848069,15.34331608,-1.384962488,3.076214314,FALSE
7.051785946,1.284024044,0.50771859,8.66994381,-0.606898218,-0.70216499,11.75993061,1.57703909,3.241267204,FALSE
6.087306023,0.555326508,-1.191064136,7.231926918,-0.001133439,-1.014866789,13.23230743,2.049448347,3.666671753,FALSE
7.651294231,0.132559595,-1.182973277,6.648272991,0.430696733,-0.062860287,18.86381721,-0.854391348,3.25804162,FALSE
